ts,day,hour,sampled_at,window_start,window_end,getoond,bekeken,bewaard,ctr,save_rate,source
2026-08-22T08:00:00+02:00,2026-08-22,08:00,2026-08-22T07:50:03+02:00,2026-08-22T06:50:05+02:00,2026-08-22T07:50:03+02:00,15093,1587,33,0.105148,0.020794,auto headless Playwright
2026-08-22T09:00:00+02:00,2026-08-22,09:00,2026-08-22T08:50:04+02:00,2026-08-22T07:50:03+02:00,2026-08-22T08:50:04+02:00,15103,1589,33,0.105211,0.020768,auto headless Playwright
2026-08-22T10:00:00+02:00,2026-08-22,10:00,2026-08-22T09:50:05+02:00,2026-08-22T08:50:04+02:00,2026-08-22T09:50:05+02:00,15134,1590,33,0.105061,0.020755,auto headless Playwright
2026-08-22T11:00:00+02:00,2026-08-22,11:00,2026-08-22T10:50:00+02:00,2026-08-22T09:50:05+02:00,2026-08-22T10:50:00+02:00,15180,1591,33,0.104809,0.020742,auto headless Playwright
2026-08-22T12:00:00+02:00,2026-08-22,12:00,2026-08-22T11:50:04+02:00,2026-08-22T10:50:00+02:00,2026-08-22T11:50:04+02:00,15233,1593,33,0.104576,0.020716,auto headless Playwright
2026-08-22T13:00:00+02:00,2026-08-22,13:00,2026-08-22T12:50:05+02:00,2026-08-22T11:50:04+02:00,2026-08-22T12:50:05+02:00,15282,1595,33,0.104371,0.02069,auto headless Playwright
2026-08-22T14:00:00+02:00,2026-08-22,14:00,2026-08-22T13:50:04+02:00,2026-08-22T12:50:05+02:00,2026-08-22T13:50:04+02:00,15311,1598,33,0.104369,0.020651,auto headless Playwright
2026-08-22T15:00:00+02:00,2026-08-22,15:00,2026-08-22T14:50:03+02:00,2026-08-22T13:50:04+02:00,2026-08-22T14:50:03+02:00,15350,1600,33,0.104235,0.020625,auto headless Playwright
2026-08-22T16:00:00+02:00,2026-08-22,16:00,2026-08-22T15:50:02+02:00,2026-08-22T14:50:03+02:00,2026-08-22T15:50:02+02:00,15381,1600,33,0.104024,0.020625,auto headless Playwright
2026-08-22T17:00:00+02:00,2026-08-22,17:00,2026-08-22T16:50:04+02:00,2026-08-22T15:50:02+02:00,2026-08-22T16:50:04+02:00,15416,1601,33,0.103853,0.020612,auto headless Playwright
2026-08-22T18:00:00+02:00,2026-08-22,18:00,2026-08-22T17:50:04+02:00,2026-08-22T16:50:04+02:00,2026-08-22T17:50:04+02:00,15467,1606,33,0.103834,0.020548,auto headless Playwright
2026-08-22T19:00:00+02:00,2026-08-22,19:00,2026-08-22T18:50:03+02:00,2026-08-22T17:50:04+02:00,2026-08-22T18:50:03+02:00,15504,1607,33,0.103651,0.020535,auto headless Playwright
2026-08-22T20:00:00+02:00,2026-08-22,20:00,2026-08-22T19:50:04+02:00,2026-08-22T18:50:03+02:00,2026-08-22T19:50:04+02:00,15539,1610,33,0.10361,0.020497,auto headless Playwright
2026-08-22T21:00:00+02:00,2026-08-22,21:00,2026-08-22T20:50:05+02:00,2026-08-22T19:50:04+02:00,2026-08-22T20:50:05+02:00,15571,1611,33,0.103462,0.020484,auto headless Playwright
2026-08-22T22:00:00+02:00,2026-08-22,22:00,2026-08-22T21:50:05+02:00,2026-08-22T20:50:05+02:00,2026-08-22T21:50:05+02:00,15615,1612,33,0.103234,0.020471,auto headless Playwright
2026-08-22T23:00:00+02:00,2026-08-22,23:00,2026-08-22T22:50:04+02:00,2026-08-22T21:50:05+02:00,2026-08-22T22:50:04+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T00:00:00+02:00,2026-08-23,00:00,2026-08-22T23:50:04+02:00,2026-08-22T22:50:04+02:00,2026-08-22T23:50:04+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T01:00:00+02:00,2026-08-23,01:00,2026-08-23T00:50:03+02:00,2026-08-22T23:50:04+02:00,2026-08-23T00:50:03+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T02:00:00+02:00,2026-08-23,02:00,2026-08-23T01:50:04+02:00,2026-08-23T00:50:03+02:00,2026-08-23T01:50:04+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T03:00:00+02:00,2026-08-23,03:00,2026-08-23T02:50:02+02:00,2026-08-23T01:50:04+02:00,2026-08-23T02:50:02+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T04:00:00+02:00,2026-08-23,04:00,2026-08-23T03:50:05+02:00,2026-08-23T02:50:02+02:00,2026-08-23T03:50:05+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T05:00:00+02:00,2026-08-23,05:00,2026-08-23T04:50:04+02:00,2026-08-23T03:50:05+02:00,2026-08-23T04:50:04+02:00,15649,1620,33,0.103521,0.02037,auto headless Playwright
2026-08-23T06:00:00+02:00,2026-08-23,06:00,2026-08-23T05:50:05+02:00,2026-08-23T04:50:04+02:00,2026-08-23T05:50:05+02:00,15773,1625,33,0.103024,0.020308,auto headless Playwright
2026-08-23T07:00:00+02:00,2026-08-23,07:00,2026-08-23T06:50:04+02:00,2026-08-23T05:50:05+02:00,2026-08-23T06:50:04+02:00,15760,1623,33,0.102982,0.020333,auto headless Playwright
2026-08-23T08:00:00+02:00,2026-08-23,08:00,2026-08-23T07:50:05+02:00,2026-08-23T06:50:04+02:00,2026-08-23T07:50:05+02:00,15763,1624,33,0.103026,0.02032,auto headless Playwright
2026-08-23T09:00:00+02:00,2026-08-23,09:00,2026-08-23T08:50:05+02:00,2026-08-23T07:50:05+02:00,2026-08-23T08:50:05+02:00,15769,1624,33,0.102987,0.02032,auto headless Playwright
2026-08-23T10:00:00+02:00,2026-08-23,10:00,2026-08-23T09:50:02+02:00,2026-08-23T08:50:05+02:00,2026-08-23T09:50:02+02:00,15786,1625,33,0.102939,0.020308,auto headless Playwright
2026-08-23T11:00:00+02:00,2026-08-23,11:00,2026-08-23T10:50:02+02:00,2026-08-23T09:50:02+02:00,2026-08-23T10:50:02+02:00,15817,1625,33,0.102738,0.020308,auto headless Playwright
2026-08-23T12:00:00+02:00,2026-08-23,12:00,2026-08-23T11:50:04+02:00,2026-08-23T10:50:02+02:00,2026-08-23T11:50:04+02:00,15844,1625,33,0.102562,0.020308,auto headless Playwright
2026-08-23T13:00:00+02:00,2026-08-23,13:00,2026-08-23T12:50:03+02:00,2026-08-23T11:50:04+02:00,2026-08-23T12:50:03+02:00,15870,1626,33,0.102457,0.020295,auto headless Playwright
2026-08-23T14:00:00+02:00,2026-08-23,14:00,2026-08-23T13:50:05+02:00,2026-08-23T12:50:03+02:00,2026-08-23T13:50:05+02:00,15912,1626,33,0.102187,0.020295,auto headless Playwright
2026-08-23T15:00:00+02:00,2026-08-23,15:00,2026-08-23T14:50:00+02:00,2026-08-23T13:50:05+02:00,2026-08-23T14:50:00+02:00,15953,1626,33,0.101924,0.020295,auto headless Playwright
2026-08-23T16:00:00+02:00,2026-08-23,16:00,2026-08-23T15:50:01+02:00,2026-08-23T14:50:00+02:00,2026-08-23T15:50:01+02:00,15992,1629,33,0.101863,0.020258,auto headless Playwright
2026-08-23T17:00:00+02:00,2026-08-23,17:00,2026-08-23T16:50:05+02:00,2026-08-23T15:50:01+02:00,2026-08-23T16:50:05+02:00,16024,1635,33,0.102034,0.020183,auto headless Playwright
2026-08-23T18:00:00+02:00,2026-08-23,18:00,2026-08-23T17:50:02+02:00,2026-08-23T16:50:05+02:00,2026-08-23T17:50:02+02:00,16061,1636,33,0.101862,0.020171,auto headless Playwright
2026-08-23T19:00:00+02:00,2026-08-23,19:00,2026-08-23T18:50:05+02:00,2026-08-23T17:50:02+02:00,2026-08-23T18:50:05+02:00,16117,1639,33,0.101694,0.020134,auto headless Playwright
2026-08-23T20:00:00+02:00,2026-08-23,20:00,2026-08-23T19:50:03+02:00,2026-08-23T18:50:05+02:00,2026-08-23T19:50:03+02:00,16162,1642,33,0.101596,0.020097,auto headless Playwright
2026-08-23T21:00:00+02:00,2026-08-23,21:00,2026-08-23T20:50:05+02:00,2026-08-23T19:50:03+02:00,2026-08-23T20:50:05+02:00,16241,1643,33,0.101164,0.020085,auto headless Playwright
2026-08-23T22:00:00+02:00,2026-08-23,22:00,2026-08-23T21:50:03+02:00,2026-08-23T20:50:05+02:00,2026-08-23T21:50:03+02:00,16371,1646,33,0.100544,0.020049,auto headless Playwright
2026-08-23T23:00:00+02:00,2026-08-23,23:00,2026-08-23T22:50:04+02:00,2026-08-23T21:50:03+02:00,2026-08-23T22:50:04+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T00:00:00+02:00,2026-08-24,00:00,2026-08-23T23:50:04+02:00,2026-08-23T22:50:04+02:00,2026-08-23T23:50:04+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T01:00:00+02:00,2026-08-24,01:00,2026-08-24T00:50:02+02:00,2026-08-23T23:50:04+02:00,2026-08-24T00:50:02+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T02:00:00+02:00,2026-08-24,02:00,2026-08-24T01:50:03+02:00,2026-08-24T00:50:02+02:00,2026-08-24T01:50:03+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T03:00:00+02:00,2026-08-24,03:00,2026-08-24T02:50:04+02:00,2026-08-24T01:50:03+02:00,2026-08-24T02:50:04+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T04:00:00+02:00,2026-08-24,04:00,2026-08-24T03:50:04+02:00,2026-08-24T02:50:04+02:00,2026-08-24T03:50:04+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T05:00:00+02:00,2026-08-24,05:00,2026-08-24T04:50:02+02:00,2026-08-24T03:50:04+02:00,2026-08-24T04:50:02+02:00,16440,1648,33,0.100243,0.020024,auto headless Playwright
2026-08-24T06:00:00+02:00,2026-08-24,06:00,2026-08-24T05:50:04+02:00,2026-08-24T04:50:02+02:00,2026-08-24T05:50:04+02:00,16554,1657,33,0.100097,0.019916,auto headless Playwright
2026-08-24T07:00:00+02:00,2026-08-24,07:00,2026-08-24T06:50:00+02:00,2026-08-24T05:50:04+02:00,2026-08-24T06:50:00+02:00,16549,1657,33,0.100127,0.019916,auto headless Playwright
2026-08-24T08:00:00+02:00,2026-08-24,08:00,2026-08-24T07:50:04+02:00,2026-08-24T06:50:00+02:00,2026-08-24T07:50:04+02:00,16559,1659,33,0.100187,0.019892,auto headless Playwright
2026-08-24T09:00:00+02:00,2026-08-24,09:00,2026-08-24T08:50:01+02:00,2026-08-24T07:50:04+02:00,2026-08-24T08:50:01+02:00,16568,1660,33,0.100193,0.01988,auto headless Playwright
2026-08-24T10:00:00+02:00,2026-08-24,10:00,2026-08-24T09:50:05+02:00,2026-08-24T08:50:01+02:00,2026-08-24T09:50:05+02:00,16587,1664,33,0.10032,0.019832,auto headless Playwright
2026-08-24T11:00:00+02:00,2026-08-24,11:00,2026-08-24T10:50:03+02:00,2026-08-24T09:50:05+02:00,2026-08-24T10:50:03+02:00,16631,1667,33,0.100235,0.019796,auto headless Playwright
2026-08-24T12:00:00+02:00,2026-08-24,12:00,2026-08-24T11:50:03+02:00,2026-08-24T10:50:03+02:00,2026-08-24T11:50:03+02:00,16671,1669,33,0.100114,0.019772,auto headless Playwright
2026-08-24T13:00:00+02:00,2026-08-24,13:00,2026-08-24T12:50:05+02:00,2026-08-24T11:50:03+02:00,2026-08-24T12:50:05+02:00,16708,1673,33,0.100132,0.019725,auto headless Playwright
2026-08-24T14:00:00+02:00,2026-08-24,14:00,2026-08-24T13:50:05+02:00,2026-08-24T12:50:05+02:00,2026-08-24T13:50:05+02:00,16756,1675,33,0.099964,0.019701,auto headless Playwright
2026-08-24T15:00:00+02:00,2026-08-24,15:00,2026-08-24T14:50:03+02:00,2026-08-24T13:50:05+02:00,2026-08-24T14:50:03+02:00,16792,1676,33,0.099809,0.01969,auto headless Playwright
2026-08-24T16:00:00+02:00,2026-08-24,16:00,2026-08-24T15:50:02+02:00,2026-08-24T14:50:03+02:00,2026-08-24T15:50:02+02:00,16829,1678,33,0.099709,0.019666,auto headless Playwright
2026-08-24T17:00:00+02:00,2026-08-24,17:00,2026-08-24T16:50:03+02:00,2026-08-24T15:50:02+02:00,2026-08-24T16:50:03+02:00,16855,1680,33,0.099674,0.019643,auto headless Playwright
2026-08-24T18:00:00+02:00,2026-08-24,18:00,2026-08-24T17:50:04+02:00,2026-08-24T16:50:03+02:00,2026-08-24T17:50:04+02:00,16918,1685,33,0.099598,0.019585,auto headless Playwright
2026-08-24T19:00:00+02:00,2026-08-24,19:00,2026-08-24T18:50:05+02:00,2026-08-24T17:50:04+02:00,2026-08-24T18:50:05+02:00,16972,1689,33,0.099517,0.019538,auto headless Playwright
2026-08-24T20:00:00+02:00,2026-08-24,20:00,2026-08-24T19:50:02+02:00,2026-08-24T18:50:05+02:00,2026-08-24T19:50:02+02:00,17027,1690,33,0.099254,0.019527,auto headless Playwright
2026-08-24T21:00:00+02:00,2026-08-24,21:00,2026-08-24T20:50:03+02:00,2026-08-24T19:50:02+02:00,2026-08-24T20:50:03+02:00,17080,1693,33,0.099122,0.019492,auto headless Playwright
2026-08-24T22:00:00+02:00,2026-08-24,22:00,2026-08-24T21:50:03+02:00,2026-08-24T20:50:03+02:00,2026-08-24T21:50:03+02:00,17113,1695,33,0.099048,0.019469,auto headless Playwright
2026-08-24T23:00:00+02:00,2026-08-24,23:00,2026-08-24T22:50:05+02:00,2026-08-24T21:50:03+02:00,2026-08-24T22:50:05+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T00:00:00+02:00,2026-08-25,00:00,2026-08-24T23:50:01+02:00,2026-08-24T22:50:05+02:00,2026-08-24T23:50:01+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T01:00:00+02:00,2026-08-25,01:00,2026-08-25T00:50:04+02:00,2026-08-24T23:50:01+02:00,2026-08-25T00:50:04+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T02:00:00+02:00,2026-08-25,02:00,2026-08-25T01:50:03+02:00,2026-08-25T00:50:04+02:00,2026-08-25T01:50:03+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T03:00:00+02:00,2026-08-25,03:00,2026-08-25T02:50:02+02:00,2026-08-25T01:50:03+02:00,2026-08-25T02:50:02+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T04:00:00+02:00,2026-08-25,04:00,2026-08-25T03:50:01+02:00,2026-08-25T02:50:02+02:00,2026-08-25T03:50:01+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T05:00:00+02:00,2026-08-25,05:00,2026-08-25T04:50:04+02:00,2026-08-25T03:50:01+02:00,2026-08-25T04:50:04+02:00,17181,1699,33,0.098888,0.019423,auto headless Playwright
2026-08-25T06:00:00+02:00,2026-08-25,06:00,2026-08-25T05:50:03+02:00,2026-08-25T04:50:04+02:00,2026-08-25T05:50:03+02:00,17337,1707,33,0.09846,0.019332,auto headless Playwright
2026-08-25T07:00:00+02:00,2026-08-25,07:00,2026-08-25T06:50:03+02:00,2026-08-25T05:50:03+02:00,2026-08-25T06:50:03+02:00,17330,1707,33,0.0985,0.019332,auto headless Playwright
2026-08-25T08:00:00+02:00,2026-08-25,08:00,2026-08-25T07:50:02+02:00,2026-08-25T06:50:03+02:00,2026-08-25T07:50:02+02:00,17338,1708,33,0.098512,0.019321,auto headless Playwright
2026-08-25T09:00:00+02:00,2026-08-25,09:00,2026-08-25T08:50:02+02:00,2026-08-25T07:50:02+02:00,2026-08-25T08:50:02+02:00,17356,1708,33,0.09841,0.019321,auto headless Playwright
2026-08-25T10:00:00+02:00,2026-08-25,10:00,2026-08-25T09:50:05+02:00,2026-08-25T08:50:02+02:00,2026-08-25T09:50:05+02:00,17379,1709,33,0.098337,0.01931,auto headless Playwright
2026-08-25T11:00:00+02:00,2026-08-25,11:00,2026-08-25T10:50:02+02:00,2026-08-25T09:50:05+02:00,2026-08-25T10:50:02+02:00,17407,1709,33,0.098179,0.01931,auto headless Playwright
2026-08-25T12:00:00+02:00,2026-08-25,12:00,2026-08-25T11:50:03+02:00,2026-08-25T10:50:02+02:00,2026-08-25T11:50:03+02:00,17441,1710,33,0.098045,0.019298,auto headless Playwright
2026-08-25T13:00:00+02:00,2026-08-25,13:00,2026-08-25T12:50:03+02:00,2026-08-25T11:50:03+02:00,2026-08-25T12:50:03+02:00,17470,1711,33,0.097939,0.019287,auto headless Playwright
2026-08-25T14:00:00+02:00,2026-08-25,14:00,2026-08-25T13:50:04+02:00,2026-08-25T12:50:03+02:00,2026-08-25T13:50:04+02:00,17519,1712,33,0.097722,0.019276,auto headless Playwright
2026-08-25T15:00:00+02:00,2026-08-25,15:00,2026-08-25T14:50:04+02:00,2026-08-25T13:50:04+02:00,2026-08-25T14:50:04+02:00,17576,1713,33,0.097462,0.019264,auto headless Playwright
2026-08-25T16:00:00+02:00,2026-08-25,16:00,2026-08-25T15:50:03+02:00,2026-08-25T14:50:04+02:00,2026-08-25T15:50:03+02:00,17606,1714,33,0.097353,0.019253,auto headless Playwright
2026-08-25T17:00:00+02:00,2026-08-25,17:00,2026-08-25T16:50:03+02:00,2026-08-25T15:50:03+02:00,2026-08-25T16:50:03+02:00,17650,1715,33,0.097167,0.019242,auto headless Playwright
2026-08-25T18:00:00+02:00,2026-08-25,18:00,2026-08-25T17:50:02+02:00,2026-08-25T16:50:03+02:00,2026-08-25T17:50:02+02:00,17689,1715,33,0.096953,0.019242,auto headless Playwright
2026-08-25T19:00:00+02:00,2026-08-25,19:00,2026-08-25T18:50:00+02:00,2026-08-25T17:50:02+02:00,2026-08-25T18:50:00+02:00,17726,1717,33,0.096863,0.01922,interpolated history
2026-08-25T20:00:00+02:00,2026-08-25,20:00,2026-08-25T19:50:00+02:00,2026-08-25T18:50:00+02:00,2026-08-25T19:50:00+02:00,17762,1718,33,0.096723,0.019208,interpolated history
2026-08-25T21:00:00+02:00,2026-08-25,21:00,2026-08-25T20:50:00+02:00,2026-08-25T19:50:00+02:00,2026-08-25T20:50:00+02:00,17806,1719,33,0.09654,0.019197,interpolated history
2026-08-25T22:00:00+02:00,2026-08-25,22:00,2026-08-25T21:50:00+02:00,2026-08-25T20:50:00+02:00,2026-08-25T21:50:00+02:00,17861,1721,33,0.096355,0.019175,interpolated history
2026-08-25T23:00:00+02:00,2026-08-25,23:00,2026-08-25T22:50:00+02:00,2026-08-25T21:50:00+02:00,2026-08-25T22:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T00:00:00+02:00,2026-08-26,00:00,2026-08-25T23:50:00+02:00,2026-08-25T22:50:00+02:00,2026-08-25T23:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T01:00:00+02:00,2026-08-26,01:00,2026-08-26T00:50:00+02:00,2026-08-25T23:50:00+02:00,2026-08-26T00:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T02:00:00+02:00,2026-08-26,02:00,2026-08-26T01:50:00+02:00,2026-08-26T00:50:00+02:00,2026-08-26T01:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T03:00:00+02:00,2026-08-26,03:00,2026-08-26T02:50:00+02:00,2026-08-26T01:50:00+02:00,2026-08-26T02:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T04:00:00+02:00,2026-08-26,04:00,2026-08-26T03:50:00+02:00,2026-08-26T02:50:00+02:00,2026-08-26T03:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T05:00:00+02:00,2026-08-26,05:00,2026-08-26T04:50:00+02:00,2026-08-26T03:50:00+02:00,2026-08-26T04:50:00+02:00,17920,1725,33,0.096261,0.01913,interpolated history
2026-08-26T06:00:00+02:00,2026-08-26,06:00,2026-08-26T05:50:00+02:00,2026-08-26T04:50:00+02:00,2026-08-26T05:50:00+02:00,18070,1732,33,0.095849,0.019053,interpolated history
2026-08-26T07:00:00+02:00,2026-08-26,07:00,2026-08-26T06:50:00+02:00,2026-08-26T05:50:00+02:00,2026-08-26T06:50:00+02:00,18058,1732,33,0.095913,0.019053,interpolated history
2026-08-26T08:00:00+02:00,2026-08-26,08:00,2026-08-26T07:50:00+02:00,2026-08-26T06:50:00+02:00,2026-08-26T07:50:00+02:00,18066,1733,33,0.095926,0.019042,interpolated history
2026-08-26T09:00:00+02:00,2026-08-26,09:00,2026-08-26T09:44:28+02:00,2026-08-26T07:50:00+02:00,2026-08-26T09:44:28+02:00,18083,1734,33,0.095891,0.019031,auto Playwright Chrome
2026-08-26T10:00:00+02:00,2026-08-26,10:00,2026-08-26T09:50:02+02:00,2026-08-26T09:44:28+02:00,2026-08-26T09:50:02+02:00,18108,1734,33,0.095759,0.019031,auto Playwright Chrome
2026-08-26T11:00:00+02:00,2026-08-26,11:00,2026-08-26T10:50:04+02:00,2026-08-26T09:50:02+02:00,2026-08-26T10:50:04+02:00,18133,1734,33,0.095627,0.019031,auto Playwright Chrome
2026-08-26T12:00:00+02:00,2026-08-26,12:00,2026-08-26T11:50:04+02:00,2026-08-26T10:50:04+02:00,2026-08-26T11:50:04+02:00,18168,1735,33,0.095498,0.01902,auto Playwright Chrome
2026-08-26T13:00:00+02:00,2026-08-26,13:00,2026-08-26T12:50:05+02:00,2026-08-26T11:50:04+02:00,2026-08-26T12:50:05+02:00,18200,1740,33,0.095604,0.018966,auto Playwright Chrome
2026-08-26T14:00:00+02:00,2026-08-26,14:00,2026-08-26T13:50:05+02:00,2026-08-26T12:50:05+02:00,2026-08-26T13:50:05+02:00,18238,1742,33,0.095515,0.018944,auto Playwright Chrome
2026-08-26T15:00:00+02:00,2026-08-26,15:00,2026-08-26T14:50:04+02:00,2026-08-26T13:50:05+02:00,2026-08-26T14:50:04+02:00,18278,1743,33,0.095361,0.018933,auto Playwright Chrome
2026-08-26T16:00:00+02:00,2026-08-26,16:00,2026-08-26T15:50:04+02:00,2026-08-26T14:50:04+02:00,2026-08-26T15:50:04+02:00,18317,1744,33,0.095212,0.018922,auto Playwright Chrome
2026-08-26T17:00:00+02:00,2026-08-26,17:00,2026-08-26T16:50:04+02:00,2026-08-26T15:50:04+02:00,2026-08-26T16:50:04+02:00,18358,1744,33,0.094999,0.018922,auto Playwright Chrome
2026-08-26T18:00:00+02:00,2026-08-26,18:00,2026-08-26T17:50:02+02:00,2026-08-26T16:50:04+02:00,2026-08-26T17:50:02+02:00,18397,1747,33,0.094961,0.01889,auto Playwright Chrome
2026-08-26T19:00:00+02:00,2026-08-26,19:00,2026-08-26T18:50:05+02:00,2026-08-26T17:50:02+02:00,2026-08-26T18:50:05+02:00,18439,1748,33,0.094799,0.018879,auto Playwright Chrome
2026-08-26T20:00:00+02:00,2026-08-26,20:00,2026-08-26T19:50:05+02:00,2026-08-26T18:50:05+02:00,2026-08-26T19:50:05+02:00,18480,1750,33,0.094697,0.018857,auto Playwright Chrome
2026-08-26T21:00:00+02:00,2026-08-26,21:00,2026-08-26T20:50:02+02:00,2026-08-26T19:50:05+02:00,2026-08-26T20:50:02+02:00,18531,1752,33,0.094544,0.018836,auto Playwright Chrome
2026-08-26T22:00:00+02:00,2026-08-26,22:00,2026-08-26T21:50:00+02:00,2026-08-26T20:50:02+02:00,2026-08-26T21:50:00+02:00,18607,1755,33,0.094319,0.018803,auto Playwright Chrome
2026-08-26T23:00:00+02:00,2026-08-26,23:00,2026-08-26T22:50:05+02:00,2026-08-26T21:50:00+02:00,2026-08-26T22:50:05+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T00:00:00+02:00,2026-08-27,00:00,2026-08-26T23:50:04+02:00,2026-08-26T22:50:05+02:00,2026-08-26T23:50:04+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T01:00:00+02:00,2026-08-27,01:00,2026-08-27T00:50:05+02:00,2026-08-26T23:50:04+02:00,2026-08-27T00:50:05+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T02:00:00+02:00,2026-08-27,02:00,2026-08-27T01:50:03+02:00,2026-08-27T00:50:05+02:00,2026-08-27T01:50:03+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T03:00:00+02:00,2026-08-27,03:00,2026-08-27T02:50:01+02:00,2026-08-27T01:50:03+02:00,2026-08-27T02:50:01+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T04:00:00+02:00,2026-08-27,04:00,2026-08-27T03:50:01+02:00,2026-08-27T02:50:01+02:00,2026-08-27T03:50:01+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T05:00:00+02:00,2026-08-27,05:00,2026-08-27T04:50:04+02:00,2026-08-27T03:50:01+02:00,2026-08-27T04:50:04+02:00,18652,1758,33,0.094253,0.018771,auto Playwright Chrome
2026-08-27T06:00:00+02:00,2026-08-27,06:00,2026-08-27T05:50:03+02:00,2026-08-27T04:50:04+02:00,2026-08-27T05:50:03+02:00,18784,1768,34,0.094123,0.019231,auto Playwright Chrome
2026-08-27T07:00:00+02:00,2026-08-27,07:00,2026-08-27T06:50:01+02:00,2026-08-27T05:50:03+02:00,2026-08-27T06:50:01+02:00,18780,1768,34,0.094143,0.019231,auto Playwright Chrome
2026-08-27T08:00:00+02:00,2026-08-27,08:00,2026-08-27T07:50:01+02:00,2026-08-27T06:50:01+02:00,2026-08-27T07:50:01+02:00,18789,1768,34,0.094098,0.019231,auto Playwright Chrome
2026-08-27T09:00:00+02:00,2026-08-27,09:00,2026-08-27T08:50:02+02:00,2026-08-27T07:50:01+02:00,2026-08-27T08:50:02+02:00,18811,1769,34,0.094041,0.01922,auto Playwright Chrome
2026-08-27T10:00:00+02:00,2026-08-27,10:00,2026-08-27T09:50:04+02:00,2026-08-27T08:50:02+02:00,2026-08-27T09:50:04+02:00,18835,1770,34,0.093974,0.019209,auto Playwright Chrome
2026-08-27T11:00:00+02:00,2026-08-27,11:00,2026-08-27T10:50:04+02:00,2026-08-27T09:50:04+02:00,2026-08-27T10:50:04+02:00,18855,1772,34,0.09398,0.019187,auto Playwright Chrome
2026-08-27T12:00:00+02:00,2026-08-27,12:00,2026-08-27T11:50:03+02:00,2026-08-27T10:50:04+02:00,2026-08-27T11:50:03+02:00,18878,1773,34,0.093919,0.019177,auto Playwright Chrome
2026-08-27T13:00:00+02:00,2026-08-27,13:00,2026-08-27T12:50:04+02:00,2026-08-27T11:50:03+02:00,2026-08-27T12:50:04+02:00,18910,1774,34,0.093813,0.019166,auto Playwright Chrome
2026-08-27T14:00:00+02:00,2026-08-27,14:00,2026-08-27T13:50:05+02:00,2026-08-27T12:50:04+02:00,2026-08-27T13:50:05+02:00,18945,1775,34,0.093692,0.019155,auto Playwright Chrome
2026-08-27T15:00:00+02:00,2026-08-27,15:00,2026-08-27T14:50:05+02:00,2026-08-27T13:50:05+02:00,2026-08-27T14:50:05+02:00,18981,1777,34,0.09362,0.019133,auto Playwright Chrome
2026-08-27T16:00:00+02:00,2026-08-27,16:00,2026-08-27T15:50:02+02:00,2026-08-27T14:50:05+02:00,2026-08-27T15:50:02+02:00,19010,1778,34,0.09353,0.019123,auto Playwright Chrome
2026-08-27T17:00:00+02:00,2026-08-27,17:00,2026-08-27T16:50:05+02:00,2026-08-27T15:50:02+02:00,2026-08-27T16:50:05+02:00,19032,1778,34,0.093422,0.019123,auto Playwright Chrome
2026-08-27T18:00:00+02:00,2026-08-27,18:00,2026-08-27T17:50:04+02:00,2026-08-27T16:50:05+02:00,2026-08-27T17:50:04+02:00,19056,1780,34,0.093409,0.019101,auto Playwright Chrome
